Date	serie1	serie2	serie3	serie4	serie5	serie6
16/03/07	16.61	0.4005	0.006038666	0.034547505	0.006038666	0.034547505
23/03/07	16.82	0.4351	0.012563731	0.082862123	0.012563731	0.082862123
30/03/07	16.81	0.4683	-0.000594707	0.073533226	0.000594707	0.073533226
05/04/07	17.13	0.4661	0.018857365	-0.004708913	0.018857365	0.004708913
13/04/07	16.96	0.4647	-0.009973682	-0.003008167	0.009973682	0.003008167
20/04/07	16.47	0.4737	-0.029317086	0.019182174	0.029317086	0.019182174
27/04/07	15.98	0.452	-0.030202604	-0.04689203	0.030202604	0.04689203
04/05/07	15.25	0.4282	-0.046758437	-0.054091804	0.046758437	0.054091804
11/05/07	14.43	0.3709	-0.05527013	-0.143657892	0.05527013	0.143657892
18/05/07	14.16	0.3443	-0.018888285	-0.074419114	0.018888285	0.074419114
25/05/07	13.82	0.3115	-0.02430427	-0.100114032	0.02430427	0.100114032
01/06/07	13.83	0.3096	0.000723327	-0.006118197	0.000723327	0.006118197
08/06/07	13.17	0.3057	-0.04889863	-0.012676913	0.04889863	0.012676913
15/06/07	12.98	0.3048	-0.014531804	-0.002948405	0.014531804	0.002948405
22/06/07	12.47	0.302	-0.040083952	-0.009228806	0.040083952	0.009228806
29/06/07	12.42	0.2972	-0.004017683	-0.016021705	0.004017683	0.016021705
06/07/07	12.59	0.3025	0.013594772	0.017675965	0.013594772	0.017675965
13/07/07	12.96	0.3092	0.028964843	0.021907039	0.028964843	0.021907039
20/07/07	13.23	0.3146	0.020619287	0.017313674	0.020619287	0.017313674
27/07/07	13.1	0.3153	-0.009874748	0.002222576	0.009874748	0.002222576
03/08/07	13.3	0.3132	0.015151805	-0.006682602	0.015151805	0.006682602
10/08/07	13.06	0.3039	-0.018209911	-0.030143264	0.018209911	0.030143264
17/08/07	12.36	0.2862	-0.055088672	-0.060007833	0.055088672	0.060007833
24/08/07	12.89	0.2888	0.041986365	0.00904354	0.041986365	0.00904354
31/08/07	12.82	0.2948	-0.005445365	0.020562753	0.005445365	0.020562753
06/09/07	13.03	0.2975	0.01624794	0.009117065	0.01624794	0.009117065
14/09/07	13.31	0.3027	0.021261241	0.017327991	0.021261241	0.017327991
21/09/07	13.44	0.3078	0.009719703	0.016708005	0.009719703	0.016708005
28/09/07	13.37	0.3142	-0.005221944	0.020579504	0.005221944	0.020579504
05/10/07	13.22	0.3187	-0.011282557	0.014220496	0.011282557	0.014220496
11/10/07	13.27	0.3203	0.003775014	0.005007835	0.003775014	0.005007835
19/10/07	13.15	0.3186	-0.00908409	-0.005321659	0.00908409	0.005321659
26/10/07	13.35	0.3261	0.015094626	0.023267685	0.015094626	0.023267685
01/11/07	13.5	0.3625	0.011173301	0.105820391	0.011173301	0.105820391
09/11/07	13.28	0.4113	-0.016430541	0.126298401	0.016430541	0.126298401
16/11/07	13.21	0.4258	-0.005285026	0.034646877	0.005285026	0.034646877
23/11/07	12.83	0.4218	-0.02918794	-0.009438484	0.02918794	0.009438484
30/11/07	13	0.4171	0.013163179	-0.011205267	0.013163179	0.011205267
07/12/07	13.34	0.4233	0.025817683	0.014755146	0.025817683	0.014755146
14/12/07	13.21	0.4244	-0.009792922	0.002595259	0.009792922	0.002595259
21/12/07	13.25	0.4128	0.003023434	-0.027713193	0.003023434	0.027713193
28/12/07	13.46	0.4165	0.015724772	0.008923247	0.015724772	0.008923247
04/01/08	13.76	0.4166	0.022043508	0.000240067	0.022043508	0.000240067
11/01/08	14.03	0.4046	0.019432062	-0.029227604	0.019432062	0.029227604
18/01/08	14.1	0.3934	0.004976903	-0.028072019	0.004976903	0.028072019
25/01/08	14.41	0.3772	0.021747613	-0.042051355	0.021747613	0.042051355
01/02/08	14.89	0.3804	0.032767437	0.00844778	0.032767437	0.00844778
08/02/08	14.65	0.3826	-0.016249511	0.005766726	0.016249511	0.005766726
15/02/08	14.85	0.4043	0.01355953	0.05516712	0.01355953	0.05516712
22/02/08	15.47	0.4261	0.040902799	0.052516884	0.040902799	0.052516884
29/02/08	15.77	0.445	0.019206736	0.043400222	0.019206736	0.043400222
07/03/08	16.07	0.4501	0.018844779	0.011395498	0.018844779	0.011395498
14/03/08	15.97	0.4478	-0.006242218	-0.005123076	0.006242218	0.005123076
20/03/08	15.98	0.4442	0.000625978	-0.008071793	0.000625978	0.008071793
28/03/08	16.08	0.4288	0.006238323	-0.035284302	0.006238323	0.035284302
04/04/08	16.45	0.4169	0.022749213	-0.028144225	0.022749213	0.028144225
11/04/08	16.69	0.4131	0.01448426	-0.00915669	0.01448426	0.00915669
18/04/08	16.93	0.4169	0.014277458	0.00915669	0.014277458	0.00915669
25/04/08	16.78	0.4358	-0.008899495	0.044337038	0.008899495	0.044337038
02/05/08	16.66	0.4568	-0.007177064	0.047062236	0.007177064	0.047062236
09/05/08	15.94	0.447	-0.044178963	-0.021687064	0.044178963	0.021687064
16/05/08	16.15	0.4199	0.013088376	-0.062542007	0.013088376	0.062542007
23/05/08	15.92	0.3989	-0.014343869	-0.051305829	0.014343869	0.051305829
30/05/08	16.06	0.3874	0.008755528	-0.029253008	0.008755528	0.029253008
06/06/08	15.95	0.3881	-0.006872879	0.001805287	0.006872879	0.001805287
13/06/08	15.95	0.3903	0	0.005652636	0	0.005652636
20/06/08	16.21	0.4207	0.016169507	0.075004316	0.016169507	0.075004316
27/06/08	16.43	0.4517	0.013480596	0.071098252	0.013480596	0.071098252
04/07/08	16.43	0.4448	0	-0.0153935	0	0.0153935
11/07/08	16.91	0.4503	0.028796231	0.012289284	0.028796231	0.012289284
18/07/08	17.27	0.4551	0.021065729	0.010603148	0.021065729	0.010603148
25/07/08	17.77	0.4541	0.02854075	-0.002199737	0.02854075	0.002199737
01/08/08	18.09	0.4454	0.017847657	-0.019344683	0.017847657	0.019344683
08/08/08	17.8	0.4385	-0.016160842	-0.015612943	0.016160842	0.015612943
15/08/08	17.55	0.4379	-0.014144507	-0.001369238	0.014144507	0.001369238
22/08/08	18.11	0.4563	0.031410322	0.041159914	0.031410322	0.041159914
29/08/08	18.34	0.4531	0.012620195	-0.007037636	0.012620195	0.007037636
05/09/08	17.82	0.4389	-0.028763045	-0.031841255	0.028763045	0.031841255
12/09/08	17.37	0.4178	-0.025576842	-0.049268748	0.025576842	0.049268748
19/09/08	16.88	0.4097	-0.028615091	-0.019577665	0.028615091	0.019577665
26/09/08	16.77	0.4185	-0.006537913	0.021251705	0.006537913	0.021251705
03/10/08	15.25	0.3884	-0.095012073	-0.074641154	0.095012073	0.074641154
10/10/08	13.47	0.3379	-0.124114513	-0.139285743	0.124114513	0.139285743
17/10/08	14.74	0.3451	0.090099896	0.021084236	0.090099896	0.021084236
24/10/08	13.29	0.3128	-0.103553014	-0.098270221	0.103553014	0.098270221
31/10/08	14.34	0.3157	0.076040962	0.009228387	0.076040962	0.009228387
07/11/08	14.21	0.3171	-0.009106893	0.004424786	0.009106893	0.004424786
14/11/08	13.52	0.3225	-0.049775871	0.016885955	0.049775871	0.016885955
21/11/08	12.47	0.3229	-0.080844311	0.001239542	0.080844311	0.001239542
28/11/08	13.27	0.3208	0.062180089	-0.006524802	0.062180089	0.006524802
05/12/08	12.45	0.3017	-0.063785225	-0.06138473	0.063785225	0.06138473
12/12/08	13.31	0.3038	0.066795009	0.006936444	0.066795009	0.006936444
19/12/08	13.78	0.3124	0.034702633	0.027914828	0.034702633	0.027914828
26/12/08	13.82	0.3103	0.002898553	-0.006744847	0.002898553	0.006744847
02/01/09	14.16	0.319	0.02430427	0.027651531	0.02430427	0.027651531
09/01/09	14.88	0.3416	0.049596941	0.068449359	0.049596941	0.068449359
16/01/09	15.52	0.3328	0.042111485	-0.026098753	0.042111485	0.026098753
23/01/09	16.72	0.3435	0.074476093	0.031645403	0.074476093	0.031645403
30/01/09	17.89	0.3495	0.06763629	0.01731645	0.06763629	0.01731645
06/02/09	19.42	0.3572	0.082061565	0.021792287	0.082061565	0.021792287
13/02/09	19.91	0.3454	0.024918655	-0.033592683	0.024918655	0.033592683
20/02/09	19.43	0.3112	-0.024403855	-0.104267373	0.024403855	0.104267373
27/02/09	19.79	0.3007	0.018358496	-0.034322702	0.018358496	0.034322702
06/03/09	20.32	0.2891	0.026428863	-0.039340441	0.026428863	0.039340441
13/03/09	21.44	0.2916	0.053652713	0.008610351	0.053652713	0.008610351
20/03/09	21.85	0.2824	0.018942585	-0.032058495	0.018942585	0.032058495
27/03/09	20.41	0.263	-0.068175945	-0.071170473	0.068175945	0.071170473
03/04/09	21.34	0.2486	0.044558269	-0.056308853	0.044558269	0.056308853
09/04/09	21.54	0.2642	0.009328426	0.060861213	0.009328426	0.060861213
17/04/09	21.34	0.3066	-0.009328426	0.148837574	0.009328426	0.148837574
24/04/09	20.91	0.3092	-0.020355732	0.00844435	0.020355732	0.00844435
30/04/09	20.86	0.268	-0.002394064	-0.143001336	0.002394064	0.143001336
08/05/09	21.85	0.2738	0.046367472	0.021410932	0.046367472	0.021410932
22/05/09	21.88	0.2897	0.001372056	0.056447992	0.001372056	0.056447992
29/05/09	22.37	0.2928	0.022147798	0.010643877	0.022147798	0.010643877
05/06/09	22.36	0.2983	-0.000447127	0.018609909	0.000447127	0.018609909
12/06/09	22.14	0.3039	-0.009887721	0.018599008	0.009887721	0.018599008
19/06/09	20.79	0.3097	-0.062913825	0.018905387	0.062913825	0.018905387
26/06/09	21.17	0.3269	0.018112983	0.054050227	0.018112983	0.054050227
03/07/09	21.13	0.3556	-0.001891254	0.08415219	0.001891254	0.08415219
10/07/09	20.51	0.3658	-0.02978126	0.028280232	0.02978126	0.028280232
17/07/09	21.49	0.3678	0.046675139	0.005452576	0.046675139	0.005452576
24/07/09	22	0.3622	0.023454743	-0.015342767	0.023454743	0.015342767
31/07/09	22.49	0.385	0.022028313	0.061046789	0.022028313	0.061046789
07/08/09	23.2	0.3891	0.031081513	0.010593046	0.031081513	0.010593046
14/08/09	24.01	0.3829	0.034318132	-0.016062522	0.034318132	0.016062522
21/08/09	25.63	0.3981	0.06529313	0.038929372	0.06529313	0.038929372
28/08/09	26.87	0.4062	0.047246882	0.020142419	0.047246882	0.020142419
04/09/09	29.28	0.3969	0.085894266	-0.023161289	0.085894266	0.023161289
11/09/09	30.24	0.4311	0.032260862	0.082655722	0.032260862	0.082655722
18/09/09	31.1	0.4362	0.028042268	0.011760772	0.028042268	0.011760772
25/09/09	31.66	0.4726	0.017846235	0.080148511	0.017846235	0.080148511
02/10/09	32.32	0.5022	0.020632179	0.060749082	0.020632179	0.060749082
09/10/09	32.84	0.515	0.015961051	0.025168454	0.015961051	0.025168454
16/10/09	33.4	0.5463	0.016908615	0.059001375	0.016908615	0.059001375
23/10/09	33.57	0.5558	0.005076911	0.017240242	0.005076911	0.017240242
30/10/09	32.71	0.5544	-0.025951969	-0.002522069	0.025951969	0.002522069
06/11/09	33.18	0.5478	0.014266443	-0.011976191	0.014266443	0.011976191
13/11/09	32.95	0.5537	-0.006956024	0.010712767	0.006956024	0.010712767
20/11/09	31.94	0.5421	-0.031132118	-0.021172538	0.031132118	0.021172538
27/11/09	31.83	0.5344	-0.003449901	-0.014305864	0.003449901	0.014305864
04/12/09	32.47	0.5416	0.019907345	0.013383099	0.019907345	0.013383099
11/12/09	32.68	0.5499	0.006446684	0.015208722	0.006446684	0.015208722
18/12/09	33.43	0.5808	0.02269043	0.05467002	0.02269043	0.05467002
23/12/09	35.39	0.6139	0.056975594	0.055425585	0.056975594	0.055425585
30/12/09	37.01	0.6324	0.044758852	0.029690057	0.044758852	0.029690057
08/01/10	41.02	0.6736	0.102871606	0.063114358	0.102871606	0.063114358
15/01/10	40.38	0.6771	-0.01572514	0.00518251	0.01572514	0.00518251
22/01/10	39.71	0.6738	-0.016731568	-0.004885642	0.016731568	0.004885642
29/01/10	38.34	0.6439	-0.035109308	-0.045389896	0.035109308	0.045389896
05/02/10	38.35	0.624	0.00026079	-0.031393066	0.00026079	0.031393066
12/02/10	38.93	0.6051	0.015010634	-0.030756635	0.015010634	0.030756635
19/02/10	40.36	0.6	0.036074034	-0.008464078	0.036074034	0.008464078
26/02/10	40.26	0.5475	-0.002480775	-0.091567194	0.002480775	0.091567194
05/03/10	40.17	0.5225	-0.002237972	-0.046737478	0.002237972	0.046737478
12/03/10	39.3	0.4662	-0.021895929	-0.114010257	0.021895929	0.114010257
19/03/10	38.45	0.4583	-0.021865823	-0.017090735	0.021865823	0.017090735
26/03/10	37	0.4201	-0.038440783	-0.087031213	0.038440783	0.087031213
01/04/10	37.98	0.4311	0.026141793	0.025847304	0.026141793	0.025847304
09/04/10	38.16	0.5167	0.004728141	0.181122354	0.004728141	0.181122354
16/04/10	37.54	0.4743	-0.016380815	-0.085622402	0.016380815	0.085622402
23/04/10	35.15	0.4337	-0.065782413	-0.089486982	0.065782413	0.089486982
30/04/10	31.16	0.4242	-0.120489397	-0.022148009	0.120489397	0.022148009
07/05/10	25.63	0.4061	-0.195371681	-0.043605607	0.195371681	0.043605607
14/05/10	23.43	0.4074	-0.089746288	0.003196069	0.089746288	0.003196069
21/05/10	21.87	0.3922	-0.068901418	-0.03802359	0.068901418	0.03802359
28/05/10	22.88	0.3845	0.045147332	-0.019828125	0.045147332	0.019828125
04/06/10	21.7	0.3843	-0.052950906	-0.000520291	0.052950906	0.000520291
11/06/10	22.27	0.3811	0.025928221	-0.00836169	0.025928221	0.00836169
18/06/10	22.76	0.4123	0.021764128	0.078689432	0.021764128	0.078689432
25/06/10	22.67	0.4165	-0.003962145	0.010135222	0.003962145	0.010135222
02/07/10	22.66	0.4117	-0.000441209	-0.011591533	0.000441209	0.011591533
08/07/10	22.75	0.4358	0.00396389	0.056888494	0.00396389	0.056888494
16/07/10	22.81	0.4665	0.002633891	0.068074598	0.002633891	0.068074598
23/07/10	23.38	0.4626	0.02468192	-0.00839527	0.02468192	0.00839527
30/07/10	24.56	0.4637	0.049238147	0.002375042	0.049238147	0.002375042
06/08/10	25.33	0.4788	0.030870361	0.032045182	0.030870361	0.032045182
13/08/10	25.81	0.4751	0.01877255	-0.007757665	0.01877255	0.007757665
20/08/10	27.16	0.4761	0.050983289	0.002102608	0.050983289	0.002102608
27/08/10	27.67	0.4718	0.018603491	-0.009072749	0.018603491	0.009072749
03/09/10	29.16	0.4788	0.052449113	0.014727807	0.052449113	0.014727807
10/09/10	30.19	0.494	0.034712837	0.031252544	0.034712837	0.031252544
17/09/10	33.57	0.5075	0.106122067	0.026961194	0.106122067	0.026961194
24/09/10	36.34	0.5306	0.079286252	0.044511731	0.079286252	0.044511731
01/10/10	40.08	0.5729	0.097958394	0.07670274	0.097958394	0.07670274
08/10/10	42.82	0.5825	0.066127826	0.016618004	0.066127826	0.016618004
15/10/10	43.21	0.5889	0.009066667	0.010927205	0.009066667	0.010927205
22/10/10	42.93	0.5793	-0.006501068	-0.016435912	0.006501068	0.016435912
29/10/10	43.76	0.574	0.019149276	-0.009191082	0.019149276	0.009191082
05/11/10	44.52	0.5816	0.017218368	0.01315353	0.017218368	0.01315353
12/11/10	43.55	0.5815	-0.022028823	-0.000171954	0.022028823	0.000171954
19/11/10	43.54	0.5803	-0.000229647	-0.002065761	0.000229647	0.002065761
26/11/10	44.02	0.6024	0.01096402	0.037376465	0.01096402	0.037376465
03/12/10	44.8	0.6177	0.017564063	0.025081226	0.017564063	0.025081226
10/12/10	43.71	0.6296	-0.024631231	0.019081794	0.024631231	0.019081794
17/12/10	43.88	0.6347	0.003881727	0.008067749	0.003881727	0.008067749
23/12/10	44.77	0.6422	0.020079637	0.011747335	0.020079637	0.011747335
30/12/10	45.87	0.6594	0.024273036	0.026430549	0.024273036	0.026430549
28/01/11	45.24	0.6598	-0.013829657	0.000606428	0.013829657	0.000606428
04/02/11	45.92	0.6661	0.014919101	0.009503051	0.014919101	0.009503051
11/02/11	45.51	0.6862	-0.00896867	0.029729321	0.00896867	0.029729321
18/02/11	44.81	0.7135	-0.015500753	0.039013306	0.015500753	0.039013306
04/03/11	44.21	0.8091	-0.013480321	0.125740082	0.013480321	0.125740082
11/03/11	43.05	0.8279	-0.026588777	0.022969855	0.026588777	0.022969855
18/03/11	42.1	0.8938	-0.02231449	0.076589662	0.02231449	0.076589662
25/03/11	41.84	0.9822	-0.006194921	0.094312917	0.006194921	0.094312917
01/04/11	42.04	0.8903	0.004768726	-0.098236469	0.004768726	0.098236469
08/04/11	42.68	0.867	0.01510888	-0.026519508	0.01510888	0.026519508
15/04/11	42.1	0.8736	-0.013682686	0.007583628	0.013682686	0.007583628
20/04/11	41.87	0.9228	-0.005478161	0.054789921	0.005478161	0.054789921
29/04/11	40.56	0.8503	-0.031787221	-0.081823298	0.031787221	0.081823298
06/05/11	38.89	0.6647	-0.042045211	-0.246253417	0.042045211	0.246253417
13/05/11	37.35	0.5975	-0.040404237	-0.106581527	0.040404237	0.106581527
20/05/11	36.05	0.6085	-0.035426048	0.018242629	0.035426048	0.018242629
27/05/11	34.53	0.6277	-0.043078352	0.031065433	0.043078352	0.031065433
03/06/11	34.16	0.6386	-0.010773142	0.017215935	0.010773142	0.017215935
10/06/11	33.96	0.6837	-0.005872007	0.068240945	0.005872007	0.068240945
17/06/11	34.39	0.7206	0.012582463	0.052564973	0.012582463	0.052564973
24/06/11	34.97	0.7206	0.016724727	0	0.016724727	0
01/07/11	36.61	0.7291	0.045830876	0.011726698	0.045830876	0.011726698
08/07/11	38.94	0.7267	0.061700573	-0.003297159	0.061700573	0.003297159
15/07/11	41.32	0.7181	0.059324644	-0.011904903	0.059324644	0.011904903
22/07/11	43.97	0.7275	0.062160939	0.013005164	0.062160939	0.013005164
29/07/11	44.82	0.7329	0.019146885	0.007395268	0.019146885	0.007395268
05/08/11	43.62	0.723	-0.027138708	-0.013600045	0.027138708	0.013600045
12/08/11	42.64	0.7145	-0.022722981	-0.011826225	0.022722981	0.011826225
19/08/11	42.58	0.7598	-0.00140812	0.061472243	0.00140812	0.061472243
26/08/11	42.11	0.7766	-0.011099417	0.021870177	0.011099417	0.021870177
02/09/11	41.22	0.7628	-0.021361667	-0.017929544	0.021361667	0.017929544
09/09/11	39.47	0.734	-0.043382686	-0.038486845	0.043382686	0.038486845
16/09/11	37.7	0.7058	-0.045880795	-0.039177117	0.045880795	0.039177117
23/09/11	34.28	0.6481	-0.095098001	-0.085286906	0.095098001	0.085286906
30/09/11	33.36	0.6439	-0.027204516	-0.006501571	0.027204516	0.006501571
07/10/11	35.23	0.6636	0.054540415	0.030136124	0.054540415	0.030136124
14/10/11	35.99	0.6945	0.02134313	0.045512604	0.02134313	0.045512604
21/10/11	35.66	0.6944	-0.00921151	-0.000143999	0.00921151	0.000143999
28/10/11	37.61	0.7258	0.05324036	0.044226331	0.05324036	0.044226331
04/11/11	36.54	0.7316	-0.028862422	0.007959422	0.028862422	0.007959422
11/11/11	36.96	0.7261	0.011428696	-0.00754617	0.011428696	0.00754617
18/11/11	35.81	0.7225	-0.031609063	-0.004970326	0.031609063	0.004970326
25/11/11	33.95	0.6956	-0.05333833	-0.037942638	0.05333833	0.037942638
02/12/11	35.67	0.6993	0.049421145	0.005305052	0.049421145	0.005305052
09/12/11	35.31	0.7074	-0.010143789	0.011516442	0.010143789	0.011516442
16/12/11	34.2	0.6801	-0.031940566	-0.039356431	0.031940566	0.039356431
23/12/11	33.77	0.6665	-0.01265281	-0.020199707	0.01265281	0.020199707
29/12/11	33.92	0.6406	0.004431977	-0.039634902	0.004431977	0.039634902
06/01/12	33.93	0.6507	0.000294768	0.015643469	0.000294768	0.015643469
13/01/12	34.62	0.6785	0.020131971	0.041835773	0.020131971	0.041835773
20/01/12	34.92	0.6552	0.008628181	-0.034943947	0.008628181	0.034943947
27/01/12	35.41	0.6262	0.013934535	-0.045270724	0.013934535	0.045270724
03/02/12	35.73	0.6217	0.008996406	-0.007212148	0.008996406	0.007212148
10/02/12	34.24	0.6286	-0.042596121	0.011037463	0.042596121	0.011037463
17/02/12	34.1	0.6738	-0.004097167	0.069438207	0.004097167	0.069438207
24/02/12	34.09	0.6828	-0.000293298	0.01326866	0.000293298	0.01326866
02/03/12	33.21	0.6891	-0.026153051	0.009184407	0.026153051	0.009184407
09/03/12	32.25	0.6809	-0.029332992	-0.011970946	0.029332992	0.011970946
16/03/12	31.51	0.6694	-0.023213087	-0.017033664	0.023213087	0.017033664
23/03/12	31.75	0.6664	0.00758777	-0.004491698	0.00758777	0.004491698
30/03/12	31.81	0.6674	0.00188798	0.001499475	0.00188798	0.001499475
05/04/12	31.97	0.6631	0.005017257	-0.006463758	0.005017257	0.006463758
13/04/12	31.15	0.6578	-0.025983718	-0.008024875	0.025983718	0.008024875
20/04/12	29.4	0.6221	-0.057819571	-0.055800082	0.057819571	0.055800082
27/04/12	28.35	0.6061	-0.036367644	-0.026055863	0.036367644	0.026055863
04/05/12	27.89	0.608	-0.016358829	0.003129893	0.016358829	0.003129893
11/05/12	27.84	0.5946	-0.001794366	-0.022285971	0.001794366	0.022285971
18/05/12	27.24	0.5714	-0.021787354	-0.039799421	0.021787354	0.039799421
25/05/12	27.56	0.5436	0.011678965	-0.049875808	0.011678965	0.049875808
01/06/12	27.08	0.5454	-0.017569998	0.003305788	0.017569998	0.003305788
08/06/12	27.03	0.5335	-0.001848088	-0.0220604	0.001848088	0.0220604
15/06/12	26.99	0.526	-0.001480933	-0.014157858	0.001480933	0.014157858
22/06/12	26.75	0.5291	-0.008931954	0.005876237	0.008931954	0.005876237
29/06/12	27.44	0.5223	0.02546733	-0.012935314	0.02546733	0.012935314
06/07/12	26.76	0.5263	-0.025093568	0.007629257	0.025093568	0.007629257
13/07/12	27.16	0.5186	0.014837067	-0.014738519	0.014837067	0.014738519
20/07/12	28.9	0.5213	0.062096292	0.005192819	0.062096292	0.005192819
27/07/12	29.37	0.5208	0.01613215	-0.000959601	0.01613215	0.000959601
03/08/12	29.1	0.5153	-0.009235571	-0.010616836	0.009235571	0.010616836
10/08/12	28.72	0.5109	-0.01314443	-0.008575379	0.01314443	0.008575379
17/08/12	27.36	0.5112	-0.048511651	0.000587027	0.048511651	0.000587027
24/08/12	26.51	0.5137	-0.031560072	0.004878534	0.031560072	0.004878534
31/08/12	26.27	0.5292	-0.009094417	0.029726995	0.009094417	0.029726995
06/09/12	25.41	0.533	-0.033284806	0.007154992	0.033284806	0.007154992
14/09/12	24.75	0.5327	-0.026317308	-0.00056301	0.026317308	0.00056301
21/09/12	24.1	0.5176	-0.026613649	-0.028755671	0.026613649	0.028755671
28/09/12	23.3	0.5119	-0.03375848	-0.01107345	0.03375848	0.01107345
05/10/12	24.11	0.5059	0.034173332	-0.011790272	0.034173332	0.011790272
11/10/12	24.95	0.498	0.03424713	-0.015738944	0.03424713	0.015738944
19/10/12	25.82	0.4954	0.034275563	-0.00523456	0.034275563	0.00523456
26/10/12	25.41	0.4949	-0.016006588	-0.001009795	0.016006588	0.001009795
01/11/12	25.01	0.501	-0.015867052	0.012250379	0.015867052	0.012250379
09/11/12	24.25	0.522	-0.030859128	0.041061487	0.030859128	0.041061487
16/11/12	24.33	0.5379	0.003293539	0.030005081	0.003293539	0.030005081
23/11/12	24.23	0.5349	-0.004118622	-0.005592856	0.004118622	0.005592856
30/11/12	23.25	0.5395	-0.041286403	0.008562971	0.041286403	0.008562971
07/12/12	23.36	0.5433	0.004720026	0.007018869	0.004720026	0.007018869
14/12/12	23.14	0.5435	-0.009462436	0.000368053	0.009462436	0.000368053
21/12/12	23.7	0.5431	0.023912326	-0.000736242	0.023912326	0.000736242
28/12/12	24.58	0.5538	0.036458056	0.019510146	0.036458056	0.019510146
04/01/13	24.2	0.5626	-0.015580471	0.015765285	0.015580471	0.015765285
11/01/13	24.3	0.5623	0.004123717	-0.000533381	0.004123717	0.000533381
18/01/13	23.77	0.5589	-0.022052069	-0.006064949	0.022052069	0.006064949
25/01/13	23.74	0.563	-0.001262892	0.007309062	0.001262892	0.007309062
01/02/13	24.37	0.5838	0.026191478	0.03627883	0.026191478	0.03627883
08/02/13	24.14	0.6048	-0.009482652	0.035339366	0.009482652	0.035339366
15/02/13	24.34	0.6282	0.008250872	0.037960762	0.008250872	0.037960762
22/02/13	24.36	0.6418	0.000821355	0.021418142	0.000821355	0.021418142
01/03/13	24.09	0.6378	-0.011145626	-0.006251974	0.011145626	0.006251974
08/03/13	24.26	0.6398	0.007032087	0.003130873	0.007032087	0.003130873
15/03/13	21.97	0.6262	-0.099151017	-0.021485819	0.099151017	0.021485819
22/03/13	21.16	0.6025	-0.037565279	-0.038582144	0.037565279	0.038582144
28/03/13	21.33	0.597	0.008001925	-0.009170552	0.008001925	0.009170552
05/04/13	21.39	0.603	0.002808991	0.010000083	0.002808991	0.010000083
12/04/13	22.11	0.6494	0.033106472	0.074131663	0.033106472	0.074131663
19/04/13	22.52	0.6498	0.018373808	0.000615764	0.018373808	0.000615764
26/04/13	22.76	0.5854	0.010600806	-0.104369249	0.010600806	0.104369249
03/05/13	22.43	0.5606	-0.014605261	-0.043287736	0.014605261	0.043287736
10/05/13	22.21	0.5693	-0.009856711	0.015399897	0.009856711	0.015399897
17/05/13	21.65	0.5611	-0.025537183	-0.014508393	0.025537183	0.014508393
24/05/13	21.38	0.5319	-0.012549549	-0.053443641	0.012549549	0.053443641
31/05/13	20.73	0.521	-0.030873979	-0.02070546	0.030873979	0.02070546
07/06/13	20.7	0.5228	-0.001448226	0.00344894	0.001448226	0.00344894
14/06/13	20.25	0.5312	-0.021978907	0.015939616	0.021978907	0.015939616
21/06/13	19.79	0.519	-0.022978034	-0.023234715	0.022978034	0.023234715
28/06/13	20.19	0.5262	0.020010673	0.013777485	0.020010673	0.013777485
05/07/13	20	0.5116	-0.009455159	-0.028138299	0.009455159	0.028138299
12/07/13	19.8	0.5014	-0.010050336	-0.020138884	0.010050336	0.020138884
19/07/13	19.64	0.4909	-0.008113635	-0.021163745	0.008113635	0.021163745
26/07/13	19.49	0.4832	-0.007666789	-0.015809794	0.007666789	0.015809794
02/08/13	19.44	0.4773	-0.002568714	-0.012285423	0.002568714	0.012285423
09/08/13	18.84	0.4729	-0.03135053	-0.009261274	0.03135053	0.009261274
16/08/13	18	0.4635	-0.045610511	-0.020077565	0.045610511	0.020077565
23/08/13	18.49	0.4525	0.026858288	-0.024018622	0.026858288	0.024018622
30/08/13	18.46	0.4718	-0.001623816	0.041767404	0.001623816	0.041767404
06/09/13	19.29	0.4823	0.043980598	0.02201116	0.043980598	0.02201116
13/09/13	19.66	0.5001	0.018999288	0.036241751	0.018999288	0.036241751
20/09/13	20.54	0.5129	0.04378809	0.025272816	0.04378809	0.025272816
27/09/13	20.77	0.5276	0.011135433	0.028257526	0.011135433	0.028257526
04/10/13	22.05	0.5308	0.059802964	0.006046882	0.059802964	0.006046882
11/10/13	22.94	0.5346	0.03956951	0.007133501	0.03956951	0.007133501
18/10/13	23.81	0.5386	0.037223549	0.007454377	0.037223549	0.007454377
25/10/13	24.04	0.5333	0.009613449	-0.009889063	0.009613449	0.009889063
01/11/13	23.19	0.5263	-0.035997958	-0.013212725	0.035997958	0.013212725
08/11/13	22.27	0.5103	-0.04048067	-0.030872604	0.04048067	0.030872604
14/11/13	22.5	0.5177	0.010274828	0.014397136	0.010274828	0.014397136
22/11/13	22.7	0.5344	0.008849615	0.031748698	0.008849615	0.031748698
29/11/13	22.1	0.5382	-0.026787316	0.007085616	0.026787316	0.007085616
06/12/13	21.98	0.5439	-0.00544466	0.010535168	0.00544466	0.010535168
13/12/13	21.76	0.5556	-0.010059527	0.021283204	0.010059527	0.021283204
20/12/13	21.24	0.5469	-0.024187226	-0.015782641	0.024187226	0.015782641
27/12/13	21.77	0.5419	0.024646679	-0.009184488	0.024646679	0.009184488
03/01/14	21.58	0.5406	-0.008765915	-0.002401849	0.008765915	0.002401849
